Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Profit Ratio,BeforeToday,Variance from Budget Sales,% to Budget Sales,header-trend,header-Variance,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses,Type,header-YoY % Change
914,$190,($40),($110),$150,$260,-115.31%,True,30.67%,130.67%,YTD by Month,Variance from Plan,7/1/2013,"3,076",($62),Major Market,East,$80,1,Leaves,Herbal Tea,Mint,($226),$196,New York,$95,Decaf,YoY % +/-
214,$40,$60,$30,$100,$47,25.69%,True,9.00%,109.00%,YTD by Month,Variance from Plan,7/1/2013,420,$63,Major Market,South,$15,1,Leaves,Herbal Tea,Chamomile,$28,$109,Texas,$40,Decaf,YoY % +/-
254,$30,$50,$30,$80,$34,30.95%,True,5.00%,105.00%,YTD by Month,Variance from Plan,7/1/2013,432,$51,Major Market,South,$10,1,Leaves,Herbal Tea,Lemon,$26,$84,Texas,$30,Decaf,YoY % +/-
619,$100,$170,$150,$270,$127,62.14%,True,14.44%,114.44%,YTD by Month,Variance from Plan,7/1/2013,"1,007",$185,Major Market,West,$35,1,Leaves,Herbal Tea,Chamomile,$192,$309,California,$43,Decaf,YoY % +/-
714,$220,$270,$200,$490,$260,50.36%,True,14.69%,114.69%,YTD by Month,Variance from Plan,7/1/2013,"1,319",$307,Major Market,West,$80,1,Leaves,Herbal Tea,Lemon,$283,$562,California,$95,Decaf,YoY % +/-
909,$70,$100,$70,$170,$87,50.25%,True,15.88%,115.88%,YTD by Month,Variance from Plan,7/1/2013,564,$112,Major Market,West,$28,1,Leaves,Herbal Tea,Mint,$99,$197,California,$37,Decaf,YoY % +/-
719,$40,$60,$20,$100,$51,14.91%,True,14.00%,114.00%,YTD by Month,Variance from Plan,7/1/2013,419,$64,Major Market,Central,$19,1,Leaves,Tea,Darjeeling,$17,$114,Colorado,$48,Regular,YoY % +/-
312,$80,$120,$90,$200,$94,60.09%,True,14.00%,114.00%,YTD by Month,Variance from Plan,7/1/2013,608,$136,Major Market,Central,$26,1,Leaves,Tea,Darjeeling,$137,$228,Illinois,$34,Regular,YoY % +/-
740,$90,$160,$100,$250,$114,50.88%,True,13.20%,113.20%,YTD by Month,Variance from Plan,7/1/2013,822,$172,Major Market,Central,$37,1,Leaves,Tea,Darjeeling,$144,$283,Ohio,$63,Regular,YoY % +/-
720,$40,$50,$20,$90,$50,29.63%,True,20.00%,120.00%,YTD by Month,Variance from Plan,7/1/2013,"1,051",$59,Major Market,Central,$15,1,Leaves,Tea,Earl Grey,$32,$108,Colorado,$33,Regular,YoY % +/-
312,$40,$70,$30,$110,$52,33.08%,True,18.18%,118.18%,YTD by Month,Variance from Plan,7/1/2013,668,$79,Major Market,Central,$17,1,Leaves,Tea,Earl Grey,$43,$130,Illinois,$45,Regular,YoY % +/-
419,$120,$170,$110,$290,$141,53.15%,True,14.83%,114.83%,YTD by Month,Variance from Plan,7/1/2013,692,$195,Major Market,Central,$43,1,Leaves,Tea,Earl Grey,$177,$333,Ohio,$62,Regular,YoY % +/-
970,$30,$50,$30,$80,$41,39.78%,True,16.25%,116.25%,YTD by Month,Variance from Plan,7/1/2013,592,$53,Major Market,Central,$13,1,Leaves,Tea,Green Tea,$37,$93,Colorado,$24,Regular,YoY % +/-
772,$40,$70,$50,$110,$45,52.29%,True,-0.91%,99.09%,YTD by Month,Variance from Plan,7/1/2013,885,$65,Major Market,East,$12,1,Leaves,Tea,Darjeeling,$57,$109,Florida,$22,Regular,YoY % +/-
413,$20,$40,$30,$60,$23,39.29%,True,-6.67%,93.33%,YTD by Month,Variance from Plan,7/1/2013,868,$34,Major Market,East,$6,1,Leaves,Tea,Darjeeling,$22,$56,Massachusetts,$17,Regular,YoY % +/-
212,$130,$200,$160,$330,$127,61.49%,True,-6.36%,93.64%,YTD by Month,Variance from Plan,7/1/2013,"1,007",$185,Major Market,East,$35,1,Leaves,Tea,Darjeeling,$190,$309,New York,$44,Regular,YoY % +/-
914,$110,$160,$120,$270,$104,60.24%,True,-5.93%,94.07%,YTD by Month,Variance from Plan,7/1/2013,952,$152,Major Market,East,$29,1,Leaves,Tea,Earl Grey,$153,$254,New York,$38,Regular,YoY % +/-
239,$60,$90,$70,$150,$59,55.94%,True,-4.67%,95.33%,YTD by Month,Variance from Plan,7/1/2013,870,$85,Major Market,East,$16,1,Leaves,Tea,Green Tea,$80,$143,Florida,$25,Regular,YoY % +/-
774,$10,$30,$20,$40,$18,27.27%,True,10.00%,110.00%,YTD by Month,Variance from Plan,7/1/2013,486,$26,Major Market,East,$5,1,Leaves,Tea,Green Tea,$12,$44,Massachusetts,$16,Regular,YoY % +/-
631,$90,$150,$120,$240,$94,59.21%,True,-5.00%,95.00%,YTD by Month,Variance from Plan,7/1/2013,608,$136,Major Market,East,$26,1,Leaves,Tea,Green Tea,$135,$228,New York,$35,Regular,YoY % +/-
619,$60,$110,$100,$170,$104,61.02%,True,49.41%,149.41%,YTD by Month,Variance from Plan,7/1/2013,952,$152,Major Market,West,$29,1,Leaves,Tea,Darjeeling,$155,$254,California,$37,Regular,YoY % +/-
707,$60,$90,$80,$150,$94,59.21%,True,52.00%,152.00%,YTD by Month,Variance from Plan,7/1/2013,608,$136,Major Market,West,$26,1,Leaves,Tea,Earl Grey,$135,$228,California,$35,Regular,YoY % +/-
949,$30,$50,$20,$80,$52,31.54%,True,62.50%,162.50%,YTD by Month,Variance from Plan,7/1/2013,668,$79,Major Market,West,$17,1,Leaves,Tea,Green Tea,$41,$130,California,$46,Regular,YoY % +/-
712,$20,$30,$20,$50,$23,31.48%,True,8.00%,108.00%,YTD by Month,Variance from Plan,7/1/2013,605,$31,Small Market,Central,$7,1,Beans,Coffee,Decaf Irish Cream,$17,$54,Iowa,$18,Decaf,YoY % +/-
314,$60,$70,$40,$130,$60,33.59%,True,0.77%,100.77%,YTD by Month,Variance from Plan,7/1/2013,"1,070",$72,Small Market,Central,$18,1,Beans,Coffee,Decaf Irish Cream,$44,$131,Missouri,$37,Decaf,YoY % +/-
262,$100,$130,$80,$230,$97,43.56%,True,-2.17%,97.83%,YTD by Month,Variance from Plan,7/1/2013,575,$130,Small Market,Central,$32,1,Beans,Coffee,Decaf Irish Cream,$98,$225,Wisconsin,$55,Decaf,YoY % +/-
563,$0,$50,$40,$50,$0,100.00%,True,-14.00%,86.00%,YTD by Month,Variance from Plan,7/1/2013,559,$43,Small Market,Central,$0,1,Beans,Espresso,Decaf Espresso,$43,$43,Iowa,$11,Decaf,YoY % +/-
314,$40,$70,$50,$110,$39,50.53%,True,-13.64%,86.36%,YTD by Month,Variance from Plan,7/1/2013,845,$57,Small Market,Central,$10,1,Beans,Espresso,Decaf Espresso,$48,$95,Missouri,$20,Decaf,YoY % +/-
715,$50,$80,$60,$130,$50,43.86%,True,-12.31%,87.69%,YTD by Month,Variance from Plan,7/1/2013,587,$65,Small Market,Central,$16,1,Beans,Espresso,Decaf Espresso,$50,$114,Wisconsin,$27,Decaf,YoY % +/-
860,$40,$50,$20,$90,$43,22.22%,True,10.00%,110.00%,YTD by Month,Variance from Plan,7/1/2013,388,$57,Small Market,East,$14,1,Beans,Espresso,Decaf Espresso,$22,$99,Connecticut,$38,Decaf,YoY % +/-
504,$70,$110,$90,$180,$59,55.94%,True,-20.56%,79.44%,YTD by Month,Variance from Plan,7/1/2013,870,$85,Small Market,South,$16,1,Beans,Coffee,Decaf Irish Cream,$80,$143,Louisiana,$25,Decaf,YoY % +/-
505,$150,$60,$10,$210,$120,-8.98%,True,-20.48%,79.52%,YTD by Month,Variance from Plan,7/1/2013,"1,334",$49,Small Market,South,$37,1,Beans,Coffee,Decaf Irish Cream,($15),$167,New Mexico,$56,Decaf,YoY % +/-
918,$20,$50,$40,$70,$23,39.29%,True,-20.00%,80.00%,YTD by Month,Variance from Plan,7/1/2013,868,$34,Small Market,South,$6,1,Beans,Coffee,Decaf Irish Cream,$22,$56,Oklahoma,$17,Decaf,YoY % +/-
225,$30,$40,$20,$70,$36,32.58%,True,27.14%,127.14%,YTD by Month,Variance from Plan,7/1/2013,462,$54,Small Market,South,$11,1,Beans,Espresso,Decaf Espresso,$29,$89,Louisiana,$31,Decaf,YoY % +/-
505,$30,$50,$20,$80,$44,24.51%,True,27.50%,127.50%,YTD by Month,Variance from Plan,7/1/2013,258,$59,Small Market,South,$14,1,Beans,Espresso,Decaf Espresso,$25,$102,New Mexico,$38,Decaf,YoY % +/-
405,$90,$150,$100,$240,$114,50.18%,True,17.92%,117.92%,YTD by Month,Variance from Plan,7/1/2013,822,$172,Small Market,South,$37,1,Beans,Espresso,Decaf Espresso,$142,$283,Oklahoma,$64,Decaf,YoY % +/-
702,$40,$50,$30,$90,$34,16.22%,True,-17.78%,82.22%,YTD by Month,Variance from Plan,7/1/2013,"1,010",$41,Small Market,West,$10,1,Beans,Coffee,Decaf Irish Cream,$12,$74,Nevada,$30,Decaf,YoY % +/-
541,$40,$60,$40,$100,$34,29.76%,True,-16.00%,84.00%,YTD by Month,Variance from Plan,7/1/2013,432,$51,Small Market,West,$10,1,Beans,Coffee,Decaf Irish Cream,$25,$84,Oregon,$31,Decaf,YoY % +/-
435,$90,$120,$70,$210,$76,25.75%,True,-20.48%,79.52%,YTD by Month,Variance from Plan,7/1/2013,613,$93,Small Market,West,$28,1,Beans,Coffee,Decaf Irish Cream,$43,$167,Utah,$58,Decaf,YoY % +/-
206,$150,$220,$100,$370,$124,14.63%,True,-20.54%,79.46%,YTD by Month,Variance from Plan,7/1/2013,717,$173,Small Market,West,$112,1,Beans,Coffee,Decaf Irish Cream,$43,$294,Washington,$132,Decaf,YoY % +/-
775,$10,$30,$20,$40,$20,34.69%,True,22.50%,122.50%,YTD by Month,Variance from Plan,7/1/2013,808,$29,Small Market,West,$5,1,Beans,Espresso,Decaf Espresso,$17,$49,Nevada,$16,Decaf,YoY % +/-
503,$130,$140,$90,$270,$145,38.89%,True,6.67%,106.67%,YTD by Month,Variance from Plan,7/1/2013,"1,304",$146,Small Market,West,$40,1,Beans,Espresso,Decaf Espresso,$112,$288,Oregon,$60,Decaf,YoY % +/-
435,$30,$50,$40,$80,$35,50.00%,True,7.50%,107.50%,YTD by Month,Variance from Plan,7/1/2013,894,$52,Small Market,West,$9,1,Beans,Espresso,Decaf Espresso,$43,$86,Utah,$20,Decaf,YoY % +/-
360,$80,$100,$70,$180,$86,41.18%,True,3.89%,103.89%,YTD by Month,Variance from Plan,7/1/2013,"1,081",$103,Small Market,West,$26,1,Beans,Espresso,Decaf Espresso,$77,$187,Washington,$44,Decaf,YoY % +/-
712,$20,$40,$30,$60,$25,38.33%,True,0.00%,100.00%,YTD by Month,Variance from Plan,7/1/2013,854,$36,Small Market,Central,$7,1,Beans,Coffee,Amaretto,$23,$60,Iowa,$18,Regular,YoY % +/-
262,$60,$70,$20,$130,$59,18.94%,True,1.54%,101.54%,YTD by Month,Variance from Plan,7/1/2013,403,$74,Small Market,Central,$22,1,Beans,Coffee,Amaretto,$25,$132,Wisconsin,$52,Regular,YoY % +/-
319,$30,$40,$20,$70,$34,16.22%,True,5.71%,105.71%,YTD by Month,Variance from Plan,7/1/2013,"1,010",$41,Small Market,Central,$10,1,Beans,Coffee,Colombian,$12,$74,Iowa,$30,Regular,YoY % +/-
314,$80,$90,$40,$170,$76,25.75%,True,-1.76%,98.24%,YTD by Month,Variance from Plan,7/1/2013,613,$93,Small Market,Central,$28,1,Beans,Coffee,Colombian,$43,$167,Missouri,$58,Regular,YoY % +/-
608,$130,$180,$60,$310,$124,14.97%,True,-5.16%,94.84%,YTD by Month,Variance from Plan,7/1/2013,717,$173,Small Market,Central,$112,1,Beans,Coffee,Colombian,$44,$294,Wisconsin,$131,Regular,YoY % +/-
712,$20,$30,$20,$50,$20,36.73%,True,-2.00%,98.00%,YTD by Month,Variance from Plan,7/1/2013,808,$29,Small Market,Central,$5,1,Beans,Espresso,Caffe Mocha,$18,$49,Iowa,$15,Regular,YoY % +/-
660,$40,$60,$40,$100,$35,51.16%,True,-14.00%,86.00%,YTD by Month,Variance from Plan,7/1/2013,894,$52,Small Market,Central,$9,1,Beans,Espresso,Caffe Mocha,$44,$86,Missouri,$19,Regular,YoY % +/-
715,$90,$130,$90,$220,$86,41.18%,True,-15.00%,85.00%,YTD by Month,Variance from Plan,7/1/2013,"1,081",$103,Small Market,Central,$26,1,Beans,Espresso,Caffe Mocha,$77,$187,Wisconsin,$44,Regular,YoY % +/-
603,$50,$90,$70,$140,$61,45.33%,True,7.14%,107.14%,YTD by Month,Variance from Plan,7/1/2013,329,$90,Small Market,East,$19,1,Beans,Coffee,Amaretto,$68,$150,New Hampshire,$38,Regular,YoY % +/-
203,$80,$130,$90,$210,$90,46.64%,True,6.19%,106.19%,YTD by Month,Variance from Plan,7/1/2013,"1,148",$135,Small Market,East,$29,1,Beans,Coffee,Colombian,$104,$223,Connecticut,$56,Regular,YoY % +/-
603,$60,$90,$60,$150,$64,37.11%,True,6.00%,106.00%,YTD by Month,Variance from Plan,7/1/2013,467,$96,Small Market,East,$21,1,Beans,Coffee,Colombian,$59,$159,New Hampshire,$49,Regular,YoY % +/-
475,$40,$70,$20,$110,$47,-6.25%,True,1.82%,101.82%,YTD by Month,Variance from Plan,7/1/2013,622,$66,Small Market,East,$42,1,Beans,Espresso,Caffe Mocha,($7),$112,Connecticut,$66,Regular,YoY % +/-
603,$50,$80,$10,$130,$59,-0.71%,True,7.69%,107.69%,YTD by Month,Variance from Plan,7/1/2013,338,$82,Small Market,East,$53,1,Beans,Espresso,Caffe Mocha,($1),$140,New Hampshire,$77,Regular,YoY % +/-
603,$30,$50,$10,$80,$40,0.00%,True,10.00%,110.00%,YTD by Month,Variance from Plan,7/1/2013,219,$49,Small Market,East,$15,1,Beans,Espresso,Regular Espresso,$0,$88,New Hampshire,$46,Regular,YoY % +/-
337,$50,$70,$50,$120,$40,51.02%,True,-18.33%,81.67%,YTD by Month,Variance from Plan,7/1/2013,843,$59,Small Market,South,$11,1,Beans,Coffee,Colombian,$50,$98,Louisiana,$21,Regular,YoY % +/-
505,$80,$120,$70,$200,$64,38.36%,True,-20.50%,79.50%,YTD by Month,Variance from Plan,7/1/2013,467,$96,Small Market,South,$21,1,Beans,Coffee,Colombian,$61,$159,New Mexico,$48,Regular,YoY % +/-
580,$50,$60,$40,$110,$41,41.94%,True,-15.45%,84.55%,YTD by Month,Variance from Plan,7/1/2013,592,$53,Small Market,South,$13,1,Beans,Coffee,Colombian,$39,$93,Oklahoma,$23,Regular,YoY % +/-
225,$40,$50,$0,$90,$47,-7.14%,True,24.44%,124.44%,YTD by Month,Variance from Plan,7/1/2013,-395,$66,Small Market,South,$42,1,Beans,Espresso,Caffe Latte,($8),$112,Louisiana,$67,Regular,YoY % +/-
505,$30,$40,$10,$70,$40,1.14%,True,25.71%,125.71%,YTD by Month,Variance from Plan,7/1/2013,-258,$49,Small Market,South,$15,1,Beans,Espresso,Caffe Latte,$1,$88,New Mexico,$45,Regular,YoY % +/-
405,$120,$160,$110,$280,$141,53.15%,True,18.93%,118.93%,YTD by Month,Variance from Plan,7/1/2013,-942,$195,Small Market,South,$43,1,Beans,Espresso,Caffe Latte,$177,$333,Oklahoma,$62,Regular,YoY % +/-
318,$30,$50,$30,$80,$39,39.81%,True,28.75%,128.75%,YTD by Month,Variance from Plan,7/1/2013,380,$65,Small Market,South,$12,1,Beans,Espresso,Caffe Mocha,$41,$103,Louisiana,$33,Regular,YoY % +/-
505,$50,$70,$0,$120,$59,-0.71%,True,16.67%,116.67%,YTD by Month,Variance from Plan,7/1/2013,338,$82,Small Market,South,$53,1,Beans,Espresso,Caffe Mocha,($1),$140,New Mexico,$77,Regular,YoY % +/-
918,$10,$20,$20,$30,$18,27.27%,True,46.67%,146.67%,YTD by Month,Variance from Plan,7/1/2013,486,$26,Small Market,South,$5,1,Beans,Espresso,Caffe Mocha,$12,$44,Oklahoma,$16,Regular,YoY % +/-
503,$40,$70,$20,$110,$39,-14.89%,True,-14.55%,85.45%,YTD by Month,Variance from Plan,7/1/2013,517,$56,Small Market,West,$36,1,Beans,Coffee,Amaretto,($14),$94,Oregon,$61,Regular,YoY % +/-
801,$70,$90,$60,$160,$60,33.59%,True,-18.13%,81.88%,YTD by Month,Variance from Plan,7/1/2013,"1,070",$72,Small Market,West,$18,1,Beans,Coffee,Amaretto,$44,$131,Utah,$37,Regular,YoY % +/-
775,$40,$60,$20,$100,$36,-1.23%,True,-19.00%,81.00%,YTD by Month,Variance from Plan,7/1/2013,252,$46,Small Market,West,$13,1,Beans,Coffee,Colombian,($1),$81,Nevada,$44,Regular,YoY % +/-
541,$40,$70,$20,$110,$39,0.00%,True,-15.45%,84.55%,YTD by Month,Variance from Plan,7/1/2013,478,$55,Small Market,West,$12,1,Beans,Coffee,Colombian,$0,$93,Oregon,$51,Regular,YoY % +/-
435,$50,$70,$40,$120,$43,22.22%,True,-17.50%,82.50%,YTD by Month,Variance from Plan,7/1/2013,388,$57,Small Market,West,$14,1,Beans,Coffee,Colombian,$22,$99,Utah,$38,Regular,YoY % +/-
253,$100,$160,$120,$260,$86,49.76%,True,-19.62%,80.38%,YTD by Month,Variance from Plan,7/1/2013,463,$125,Small Market,West,$27,1,Beans,Coffee,Colombian,$104,$209,Washington,$46,Regular,YoY % +/-
775,$0,$40,$30,$40,$0,102.33%,True,7.50%,107.50%,YTD by Month,Variance from Plan,7/1/2013,559,$43,Small Market,West,$0,1,Beans,Espresso,Caffe Latte,$44,$43,Nevada,$10,Regular,YoY % +/-
971,$40,$70,$30,$110,$51,14.91%,True,3.64%,103.64%,YTD by Month,Variance from Plan,7/1/2013,419,$64,Small Market,West,$19,1,Beans,Espresso,Caffe Latte,$17,$114,Oregon,$48,Regular,YoY % +/-
435,$30,$60,$50,$90,$39,52.63%,True,5.56%,105.56%,YTD by Month,Variance from Plan,7/1/2013,845,$57,Small Market,West,$10,1,Beans,Espresso,Caffe Latte,$50,$95,Utah,$20,Regular,YoY % +/-
206,$40,$70,$50,$110,$50,43.86%,True,3.64%,103.64%,YTD by Month,Variance from Plan,7/1/2013,587,$65,Small Market,West,$16,1,Beans,Espresso,Caffe Latte,$50,$114,Washington,$27,Regular,YoY % +/-
702,$20,$30,$20,$50,$25,38.33%,True,20.00%,120.00%,YTD by Month,Variance from Plan,7/1/2013,854,$36,Small Market,West,$7,1,Beans,Espresso,Caffe Mocha,$23,$60,Nevada,$18,Regular,YoY % +/-
503,$40,$60,$30,$100,$47,25.69%,True,9.00%,109.00%,YTD by Month,Variance from Plan,7/1/2013,420,$63,Small Market,West,$15,1,Beans,Espresso,Caffe Mocha,$28,$109,Oregon,$40,Regular,YoY % +/-
435,$40,$60,$40,$100,$46,41.90%,True,5.00%,105.00%,YTD by Month,Variance from Plan,7/1/2013,587,$60,Small Market,West,$15,1,Beans,Espresso,Caffe Mocha,$44,$105,Utah,$26,Regular,YoY % +/-
360,$50,$70,$20,$120,$59,18.94%,True,10.00%,110.00%,YTD by Month,Variance from Plan,7/1/2013,403,$74,Small Market,West,$22,1,Beans,Espresso,Caffe Mocha,$25,$132,Washington,$52,Regular,YoY % +/-
641,$250,$340,$240,$590,$291,52.98%,True,13.90%,113.90%,YTD by Month,Variance from Plan,7/1/2013,"1,742",$387,Small Market,Central,$96,1,Leaves,Herbal Tea,Chamomile,$356,$672,Iowa,$120,Decaf,YoY % +/-
636,$50,$70,$10,$120,$59,-0.71%,True,16.67%,116.67%,YTD by Month,Variance from Plan,7/1/2013,338,$82,Small Market,Central,$53,1,Leaves,Herbal Tea,Chamomile,($1),$140,Missouri,$77,Decaf,YoY % +/-
262,$30,$60,$40,$90,$39,38.83%,True,14.44%,114.44%,YTD by Month,Variance from Plan,7/1/2013,380,$65,Small Market,Central,$12,1,Leaves,Herbal Tea,Chamomile,$40,$103,Wisconsin,$33,Decaf,YoY % +/-
563,$130,$200,$150,$330,$154,55.50%,True,13.03%,113.03%,YTD by Month,Variance from Plan,7/1/2013,833,$222,Small Market,Central,$49,1,Leaves,Herbal Tea,Lemon,$207,$373,Iowa,$67,Decaf,YoY % +/-
660,$100,$40,$0,$140,$120,-10.18%,True,19.29%,119.29%,YTD by Month,Variance from Plan,7/1/2013,"1,334",$49,Small Market,Central,$37,1,Leaves,Herbal Tea,Lemon,($17),$167,Missouri,$57,Decaf,YoY % +/-
262,$50,$70,$60,$120,$59,55.94%,True,19.17%,119.17%,YTD by Month,Variance from Plan,7/1/2013,870,$85,Small Market,Central,$16,1,Leaves,Herbal Tea,Lemon,$80,$143,Wisconsin,$25,Decaf,YoY % +/-
860,$50,$80,$40,$130,$76,26.35%,True,28.46%,128.46%,YTD by Month,Variance from Plan,7/1/2013,613,$93,Small Market,East,$28,1,Leaves,Herbal Tea,Lemon,$44,$167,Connecticut,$57,Decaf,YoY % +/-
603,$20,$40,$10,$60,$36,0.00%,True,35.00%,135.00%,YTD by Month,Variance from Plan,7/1/2013,252,$46,Small Market,East,$13,1,Leaves,Herbal Tea,Lemon,$0,$81,New Hampshire,$43,Decaf,YoY % +/-
959,$40,$60,$40,$100,$60,35.11%,True,31.00%,131.00%,YTD by Month,Variance from Plan,7/1/2013,"1,070",$72,Small Market,East,$18,1,Leaves,Herbal Tea,Mint,$46,$131,Connecticut,$36,Decaf,YoY % +/-
337,$40,$60,$40,$100,$46,41.90%,True,5.00%,105.00%,YTD by Month,Variance from Plan,7/1/2013,587,$60,Small Market,South,$15,1,Leaves,Herbal Tea,Chamomile,$44,$105,Louisiana,$26,Decaf,YoY % +/-
505,$20,$30,$20,$50,$25,38.33%,True,20.00%,120.00%,YTD by Month,Variance from Plan,7/1/2013,854,$36,Small Market,South,$7,1,Leaves,Herbal Tea,Chamomile,$23,$60,New Mexico,$18,Decaf,YoY % +/-
580,$50,$80,$30,$130,$59,19.70%,True,1.54%,101.54%,YTD by Month,Variance from Plan,7/1/2013,403,$74,Small Market,South,$22,1,Leaves,Herbal Tea,Chamomile,$26,$132,Oklahoma,$51,Decaf,YoY % +/-
985,$70,$90,$40,$160,$76,25.75%,True,4.38%,104.38%,YTD by Month,Variance from Plan,7/1/2013,613,$93,Small Market,South,$28,1,Leaves,Herbal Tea,Lemon,$43,$167,Louisiana,$58,Decaf,YoY % +/-
505,$30,$40,$20,$70,$34,18.92%,True,5.71%,105.71%,YTD by Month,Variance from Plan,7/1/2013,"1,010",$41,Small Market,South,$10,1,Leaves,Herbal Tea,Lemon,$14,$74,New Mexico,$29,Decaf,YoY % +/-
405,$110,$180,$60,$290,$124,14.97%,True,1.38%,101.38%,YTD by Month,Variance from Plan,7/1/2013,717,$173,Small Market,South,$112,1,Leaves,Herbal Tea,Lemon,$44,$294,Oklahoma,$131,Decaf,YoY % +/-
702,$130,$210,$70,$340,$162,16.15%,True,12.94%,112.94%,YTD by Month,Variance from Plan,7/1/2013,943,$225,Small Market,West,$147,1,Leaves,Herbal Tea,Chamomile,$62,$384,Nevada,$167,Decaf,YoY % +/-
503,$20,$40,$40,$60,$30,45.21%,True,21.67%,121.67%,YTD by Month,Variance from Plan,7/1/2013,829,$44,Small Market,West,$8,1,Leaves,Herbal Tea,Chamomile,$33,$73,Oregon,$19,Decaf,YoY % +/-
435,$50,$80,$60,$130,$61,44.00%,True,15.38%,115.38%,YTD by Month,Variance from Plan,7/1/2013,329,$90,Small Market,West,$19,1,Leaves,Herbal Tea,Chamomile,$66,$150,Utah,$39,Decaf,YoY % +/-
425,$70,$120,$80,$190,$90,46.64%,True,17.37%,117.37%,YTD by Month,Variance from Plan,7/1/2013,"1,148",$135,Small Market,West,$29,1,Leaves,Herbal Tea,Chamomile,$104,$223,Washington,$56,Decaf,YoY % +/-
702,$200,$290,$200,$490,$238,51.07%,True,14.69%,114.69%,YTD by Month,Variance from Plan,7/1/2013,"1,190",$329,Small Market,West,$78,1,Leaves,Herbal Tea,Lemon,$287,$562,Nevada,$113,Decaf,YoY % +/-
503,$30,$50,$30,$80,$41,39.78%,True,16.25%,116.25%,YTD by Month,Variance from Plan,7/1/2013,592,$53,Small Market,West,$13,1,Leaves,Herbal Tea,Lemon,$37,$93,Oregon,$24,Decaf,YoY % +/-
435,$50,$90,$60,$140,$64,38.36%,True,13.57%,113.57%,YTD by Month,Variance from Plan,7/1/2013,467,$96,Small Market,West,$21,1,Leaves,Herbal Tea,Lemon,$61,$159,Utah,$48,Decaf,YoY % +/-
425,$30,$50,$50,$80,$40,52.04%,True,22.50%,122.50%,YTD by Month,Variance from Plan,7/1/2013,843,$59,Small Market,West,$11,1,Leaves,Herbal Tea,Lemon,$51,$98,Washington,$20,Decaf,YoY % +/-
702,$130,$200,$150,$330,$154,55.50%,True,13.03%,113.03%,YTD by Month,Variance from Plan,7/1/2013,833,$222,Small Market,West,$49,1,Leaves,Herbal Tea,Mint,$207,$373,Nevada,$67,Decaf,YoY % +/-
801,$100,$40,($10),$140,$120,-10.18%,True,19.29%,119.29%,YTD by Month,Variance from Plan,7/1/2013,"1,334",$49,Small Market,West,$37,1,Leaves,Herbal Tea,Mint,($17),$167,Utah,$57,Decaf,YoY % +/-
563,$220,$240,$150,$460,$266,43.64%,True,14.57%,114.57%,YTD by Month,Variance from Plan,7/1/2013,"1,819",$266,Small Market,Central,$74,1,Leaves,Tea,Darjeeling,$230,$527,Iowa,$92,Regular,YoY % +/-
314,$30,$60,$30,$90,$44,22.55%,True,13.33%,113.33%,YTD by Month,Variance from Plan,7/1/2013,258,$59,Small Market,Central,$14,1,Leaves,Tea,Darjeeling,$23,$102,Missouri,$39,Regular,YoY % +/-
262,$30,$40,$10,$70,$36,32.58%,True,27.14%,127.14%,YTD by Month,Variance from Plan,7/1/2013,462,$54,Small Market,Central,$11,1,Leaves,Tea,Darjeeling,$29,$89,Wisconsin,$31,Regular,YoY % +/-
515,$230,$290,$170,$520,$270,45.56%,True,14.81%,114.81%,YTD by Month,Variance from Plan,7/1/2013,"1,834",$332,Small Market,Central,$102,1,Leaves,Tea,Earl Grey,$272,$597,Iowa,$126,Regular,YoY % +/-
816,$30,$40,$0,$70,$40,1.14%,True,25.71%,125.71%,YTD by Month,Variance from Plan,7/1/2013,219,$49,Small Market,Central,$15,1,Leaves,Tea,Earl Grey,$1,$88,Missouri,$45,Regular,YoY % +/-
715,$40,$50,$0,$90,$47,-7.14%,True,24.44%,124.44%,YTD by Month,Variance from Plan,7/1/2013,622,$66,Small Market,Central,$42,1,Leaves,Tea,Earl Grey,($8),$112,Wisconsin,$67,Regular,YoY % +/-
417,$30,$40,$0,$70,$36,0.00%,True,15.71%,115.71%,YTD by Month,Variance from Plan,7/1/2013,252,$46,Small Market,Central,$13,1,Leaves,Tea,Green Tea,$0,$81,Missouri,$43,Regular,YoY % +/-
959,$30,$60,$50,$90,$35,51.16%,True,-4.44%,95.56%,YTD by Month,Variance from Plan,7/1/2013,894,$52,Small Market,East,$9,1,Leaves,Tea,Darjeeling,$44,$86,Connecticut,$19,Regular,YoY % +/-
603,$20,$40,$30,$60,$25,38.33%,True,0.00%,100.00%,YTD by Month,Variance from Plan,7/1/2013,854,$36,Small Market,East,$7,1,Leaves,Tea,Darjeeling,$23,$60,New Hampshire,$18,Regular,YoY % +/-
860,$20,$30,$20,$50,$20,41.18%,True,2.00%,102.00%,YTD by Month,Variance from Plan,7/1/2013,814,$31,Small Market,East,$5,1,Leaves,Tea,Green Tea,$21,$51,Connecticut,$15,Regular,YoY % +/-
